query_id,answer
2e5T6FTIB8cXJDh6,37af3e3050aeb452 7edc079ad86f448a f33e2d3cca0e3762 bbdb4aa6a75720ef d409884b7d1bb0df 57638414a000b358 f1cdd28aa33d5188 9b5abe31d113d446 3b81fd12a8eaded4 1d7ef00692a287d1 1c7036b95e6cd24e 7d2ae09f6bdea173 9148fd219eb42e50 be543ffbb72a3fbe 2ba31249ca4ea30e 025563cb7cfa30fb 31a92f1e635b447e 03a0be357d9e7efd 41687615c8d8ee02 d0aa627baa06c31c 6322ec3f82e1c42b fe5f8dee65bb8b29 c01059700e11ff69 f290c92d9111852b 5475eba92097ed8f e2ddb6a423a18840 e34663ce17eb9480 5a58842aa34ff5a1 e107bdf85564eaa5 41ed86b3d7739126 ebd9261e4ec69b0f 8e5a1106c2fedec3 1d38dfffa3a86bb8 e7726f6e9dbd735b d366978f80c8724c 596b873fab88489c 0c24dd7ebd727012 4df126e389eb7e2a f4f0b6de058d3446 68405f7d9f24b6a7 c94d3de580877178 cb9b12cec3392fd8 347754476129579d 33ad5ac5b9e4e6ba c71c28fd2b144fb3 c6e1ee8d46c25dee 446b9fbbe961410b e600e0aee52ef872 a047d8821b31760f 377dc740b75811cd
VQJGHkR4e0BXYj84,ab0d26a2fd6d953d 9cc70d2d8df38145 1eefc82e6f2d2612 04bc4c71854b78da 0aaffcacf9fd44bb a8dbe319d6db2afe 4020b2bfb3a67065 e257002148b934dd 97125c4ec0c96a7a 7a653d5b6d29784b f4551f843e1e4825 bfe6021f21a7d1a0 41b5c3ebfeea8d6d 85b4f77dd212238e 99e4d9524132b1b6 e4097eee9ca04458 2a7463c1d0cadf34 3f2f03d13106bdb3 8b33c673093963bf d8d7472c07d5dd29 8066f5b513de28a7 8df126afeca1e6e2 e5759264299f50cb 3fd67e1f805cae69 c6a82da3bf79a9c8 04f713f7d9414ada 0d2589ed543d9604 99fb6f2ddeb1fd52 5ee6018b45032c01 833dec9469b242e8 6aab5a39ce2d7bad 9b2189268420b4f1 a8d5617f79961894 292c8f2bfc7e59a0 8216b123252f03d5 b4eba030622ecc1c 46446c0229eb6812 d5eb930715e93d14 8278f2ccd5daa420 01a80fca2e066ed4 1018e2b260da9ca4 0a0ca2b2649145cd c158a1f1d26d085c ff6fea6f6242116c 10ab96d62f5c4d37 511ffeb24ca37d80 ef6c77d37229f149 8f4c013e367e4e85 ff02fa92dafc2079 117d8cf4e2809264
Xs1X1Qjwmuu2BGl7,8f729b2e0cf1d095 837ae6cdc516f556 bf7dcc093ec607da 691fe84057d921f0 d6d6b9e22ad0f523 795f16d82420322a 668b150d283e395c d91c13fa503b506e 981dc8f62e49c83d ecb5005658ecfafc bcf3a4053c796ee8 c8c8ff851b5a3f6f 89934f13c7e0814d 6f5fcab26cc134fc f417114c8ea33ea9 6357e45e34ae31e5 4ebcbb001ae68318 c41f501ccb338a81 41dd86265d2442ee 5eb0b653b651f2ad d3e998526633550a 7aa7215d86eee724 1fc56bed879dd8c0 7e6574a37e091be7 ac0b80b64b599176 1332f7c8c06d9cdb 8749880821c56cb1 352d28730d21f86b 2ff9d5a1c8c589ed 121dbc5beaf347d2 6216986858c40658 40e9dba5e301e3d4 36dcfeae1fc3eff8 f6d39c6421be4624 3737d4f8bbabf353 78a49afe05e44ec3 eb94f20a198c9d4a d73b82d0d2653f8a 1c94be9896d831cf 4c1b68d3fc04be82 4da9e3240b1594d0 c8fca9509763423f 6b493e249834aa5f 9efb5728e440b236 2b48cbd65aef54d1 15b11d6942fc9bb3 c86fda71f7349258 eb5d3cff8e67c540 e3013e59d4d5a0e5 84a978da9d3d1bef
CGWlrj0L5f75em4d,068fbdb1198a0e61 99a9a13e306dad61 5d787696d400dba6 a5350693f8788c56 4348720c341ba847 066a2e3059ebdbf6 965f2bc8fc8c184c 98ae0af4053ba84d 536d2ea2b066cf7d 3f0a9c72f4a8bb93 42289349584a97ae 3b9b2dea3c47ea64 2ac7f149a7e00bc6 8cdc1e5a498f6027 bca35d7039302426 145e2998212ea851 22e15dce1154a71d 711bfa42a25b3217 38d8f6df263b7461 c1e86742d58552c2 5c021e9743199e66 c1fb66cfa785f6d1 3a66b3dd1d3fd11a d077cba0ea31c85d a9ab2cd8f1ae6420 75bb375c1fa566c4 4777c7d9915cba6d a05751a838a82e77 56c67621a92f80cb 5cad7438db58ff3f 33680b32a9d1b1f2 75c448b3bc486c4d 9ddf0a24b8d47db6 ec4a1e5eab75a460 6ea54fa7a0d9ef5b 4e80e06b523b32a6 795f1796ad2593a2 472a5a5d9e4b82c3 adffab5d3d42ea08 ef6041faa4beee7c 6af5de74f6b34813 cb429708a31eda6b fa556b7916f383a6 9461f0719ec66eb2 1b45523121959204 a09086db29980685 1cc9f130de16ade0 4635d5a99591e535 491592846ba07684 c51e1c62f2de0131
LzxNplnku9HNxwgW,6beaee287d03415a 03eee645af984d1a df7c08dea9c72395 652be297df0561c7 b12cb918107ff006 5caf0be3f95b8c9d 5c71dc426197609b 140affef1370ad02 8e2c0066094c173d 5662f5bedcb97727 aeef5eec51552d34 549aed0b1eea1cc2 6db1c902bd9deaf9 d64f88ccd9bae396 fc3670b92eae71b0 f59971fb8976a501 15e66bce1623f90c d286a0edcff796e7 55a58a9edcb1a5df 2e87f55582723c86 4965b75e5037bb1d 8f61500039e6e51a fe5e4bc7a147f8a3 b56081b98b8c5d3e 13adc08f0a6109be 47fa93d834050966 a8dfe2ba26dbb2f6 df43827d110196f2 b2b0aba077bf1ea6 6170a44cd56eff46 a27480c95b91d135 f022fcfd58421587 533deb64eabcef1a 651521dedf71f34e b56cf6de2fed69d4 75c2ca6d860faf55 d218cfcb82609e07 641db5bcf82cf664 4c4049272aed4636 87966e0334a9b04e 20b62abd08f65f75 d98369b1439e2a01 e40bc28baf52f6b7 2978cc5721b8b03a 8792d6c377e554d9 e9441e53eea02d3f 45cb78e504237bc5 3aecb68e62dc8383 0a8ad7bca701ef9e e1bdc81975fc8ee2
NgtBdCeFYDWfo45P,b507ef27baa6f317 6d1b97f55d075bac 3f8f3e66aa8f36bc 02e28479f4a20b55 eda77652269235e2 345967c49234cc8c 39eb9916e6909a60 51c31b782dd271b5 33a0640723c0ad45 6275118923286c3d 08d6d1c4bbdb537b 1792978355258043 0fda384dbecd6c2d f506bded487b6fc8 58de4d255aae5880 e05b831d145ed842 19ea7e8f443834ab 6a2c764eacbdd671 9bda9cdc4bcd0269 8a9a0ba19b9b15c5 67f77d95626e1ad2 a4f5cea119e6ba03 b3a20e5ce5e6f62e 66e4fb0256172f9a 1ff822b6e56fe55d afc0573eb2d3400e ce2830e917ba8675 e47fdba1c3748193 08b97f1a558d9d5f a1ef6e2cdc87597b c4de2dfbc66d0cc5 2be5898e57d5f252 0f8a3112f6ff6a7f f41ea3b2c5d778f9 c785d67e79ce27cf 7aaf051ab733d6e4 45cac98c485b9009 7d3c3529e8b928da d362192e9c05cf25 14a81089d16ddd53 c0a6bff41a71343e 6578c092d3a5290f fa91c3d48fcaab11 f529ddf9828e8e05 abc7d144a1f55f5f c9d2bc651559cac0 199a60f72faf8508 cfa77a33b4407bcb 504a7e20cde794a9 80f76d6aa4d81c5c
Rv9yM596h15myHBU,98e7eec9ec7982af f959d438bec3b47a 201c62e97321696e bf69852d923f2367 cafeec678be65286 6bb98c6869c1dc90 1907daf417bc5027 a25a9c63aec83ece 91664b9bf7c47f0a c95696040acad155 e5d0b61c2de96ab2 d7d75a6bf2eeab2d 617a6b60908b06e0 cc101f53a09eb58a a42241324541dcd5 1bdb194a118c1cd3 c7245f2900c696ae 48c6c82fe7e3c7a0 c07d0d22198ac8b9 ea85e7e462c1ef0d 4584ef24711cd56e fe8977df7f82a532 3af62baf1855de2a e57e867745432034 d8de65e4c1c3d3a8 87b4c8bc9260d16c df4b2baf82ea3836 50457fe43ec10632 568a3677306cb6e8 935c09c9cadb5503 3dcae099d3c1fc14 7799dfd7292651bc 3b461a5c3eda3bb4 3944ee1630608452 747e0ca63d7b84a6 6c52b9c944836774 c8ab151d23b5d3ff f81f2433d3cba188 fe0e005a6fddac9b 020db69536791210 d8b98bc9325130bb dfb11505ce5d0451 5a789e309cc636b7 9df210092a899584 d780c935f197153e 5ad5c406e0436d44 bbdf1474f630da80 be00775c22be3b76 1c8ff1d4d735527d c57a6da64c884924
yS9xLwNXorJdaCMS,265e45e86f2f9931 c65156fef2200a5f 40838c6e6190b7a8 b15e4c1c92dd5e43 4f8bc656d0773ad1 6d08c958c45cdc78 3bd953338562e30d 37a0f696f95c5408 9e35bec6d66f3805 de4ac9a4e787d02b 18f6ac048cd1d891 71a1dc2a16701685 e49bc2a235219cb2 595c02a71d79663b e38287372cfa5978 a0eb4b036aef6cb9 8e495ce6ccce4866 1f25abc9a4c1cbe3 478b9c4563539247 22cac792d7067606 ad7810b9621f8d75 a8f1f7e4c800442a 1720593b5f530cf7 89101674729ca065 2900c8e070f03e29 832748f71fc4c7dc 1f9c8cbc0203e594 e63440fd3751ff5b e3e03f7bad0f1368 5f28b83438ebe8d0 d867aeaf908000ac be65120c3af82ec9 270d430d98700b57 27934d85dff474c7 cc1617c872584929 c57a310c38fffeeb e9fd7aa13fc5d114 3c1a285887f1f171 1fad049b969f036a 8c10406a163b2e50 10328faf75b53e95 d4a3b12f9caff5b4 b763c49cd43c7db4 3dd601af2444296d f6644e8232b8b542 ee162471e9ff3d53 8b0d16f48e88c4e3 1fc59f26e67d252a 19c6207a6c56acd3 6bbde4f33f88cbba
ynf3AkaKxUMK8n2p,c9b09dc0fc9ce2b9 3e3ab7aa771d77af 89867c69911a5534 efefe29ae480ab38 715a804bddf2d3cb 21fd81bad57cc4c1 2b5794cd02e6d7c9 a7b4caf16ac5fc93 46950162e792eeb1 4bf58b05b13b98d2 f23701d209e60ca4 b583db03c50968e3 711c1c8990554568 80042991368bb63d 44f61f6124e00b9c db47820b98d9022f 7e41f503abba3cf3 90349e74b5f03866 266816cdbe404e26 9ba20e3ce0621444 b21b271c89fdac7b c6e44dda60620287 7000a42832221f68 d7659585cf0567c8 0b3d6fbc8a4e7b80 4accbb5fea8a5474 4f761f05979169aa 0d2d191c9a8be91f 007bed93b1cc11b0 6ed1b140635ceaaa 2e3beaeaa5a082fd 45719f13db592eec 80455b5cc2523a40 7a00cabaeb7da5bc 035e861e6cbc7395 f6a9d760ab46ac3a eb931f8f76ce6830 c57c5e74c73875ec f1fbbb39d0c5071c ae92f37bc13a5068 e935d3a112be1ea2 c22222d55bbedf27 5dbfb3afde085a7f 07a201e5eef632e4 1b0bae2123094630 16068fd6701eb55f 1137e786ab46ae13 2c80e262fe6a1104 23f7d62788d4b62c a37dedfe66edf49c
QL8D6VGc6J1BxCpd,d730344daa561b25 c93525db1b961870 3bee90f75c99c9b7 d3f55b8e19157520 23e37073839db51d 10f1c7be1f039853 b29338f698c0527e d780fd49f7c9b595 bf65ee2caa2a7f35 32dd5a91867ebafb 833b65682db67ef5 a088e3c86f3f2e59 f50d7439a19da604 855c24c756c5fe3b 75b80b93bcc53e63 6c03ffd1f729f448 939f3e3c64a8b88a 5a847e49a632bc64 3c12cb400dcb6121 3bcbcf5369d1bd5d 8f2cd1f3e9cc3f86 3ca3cae19af0061c 38255d99951eb717 b568e58a956040cc a857c15b0452488a ce538f95f9474904 37ff9c74c0f82f99 b29cad4fb4626c2c f054f3d793c3e703 8fcf12901915fabd b5b997ad05e3756d d7bfb6b9363ec6b1 70f772f30e8308f3 069439d8cc3d29cb 723de936ffe38590 01302b5a1e8b903b 152a95fb3bef6f8b 2f23a070149c3a44 96355630ee0146ab 9aaa1176baf57d62 9fe4f32a324aed20 3726bdcedfd523c0 8a3cc6a59d1bda4b c653b15feef3865b 1e8664f5f23ae424 09c4b768110d7a22 847e7c0cde33421d c8ae2bff5201d99b 7b0f1109bb4ecd96 d597fe44854bf591
2mw4lWxfm6e2QfAf,f95d83cf2f68caa9 a6df43377f7a2ec7 307b3ca2cc09b744 4be5dd6d69418656 e16977f76ba48190 695de93d81cf6f5d bf6ed0b507e0caad 9a72fde24b2d7d75 080323a92b893d2a cfddf8d164717227 dab0f7a35237ef41 b78ddb8da9ea0524 5c5a1453e0ae27e9 42dee88b13dbfbf9 537d3726519a349d 732dcd81de7eb4ec 60d0efc28d9eb396 801b34f2dd5494ad 56ebdae8ad9ab3cd 9dc83e6971553bc5 a4fb9be42724fb47 e087ab8a28b49ace 1defd62ef451e034 4db149f6731b8c73 0e98db16de8e2d84 ec965f751f64dd09 aaab309ab576746e 577232e9e729c184 27ad25083120b665 196b3618caf276be 9ff41ecfd6f90a91 1cd7c7f38b899d5b 3a1df3aee8f26df4 6cf2ba07c887ac40 d05c28f62fbdf657 31ebe149b2b34986 42364f37e47410dc 6b4923b7823e008e 5a5b920024e76c26 15476309b9b1b76b 4308d10ed2116181 651eca9a81f1362e 37b9c5900264f4d2 823133a824f937a0 e98c5032b9e1a6e7 3ca39190e820c0e5 8395bd8fdd2017e7 562cdefadf373403 7e6826a2bdeff5a9 def24b973ea29e40
slnRhcp9Sjc7mxK2,a0e604fc1da6d95b 7ecf7f6287958ec6 2164fba5d6c57177 3f551f29f9bc4628 500d35c55779ec8d d0d65e94af808120 e8a2df2ec308d9de 94fa51b0826cdd90 7f9d8b2d2c9c857c 383bc70a0b711151 f9bd8885907fb016 39f1ab9f2c51518b 29ce9743a9ff09e3 3dfbefa3d2759bb8 78f6580c22c930fe 6747637aab821855 2f6cc3b3383c38eb bdb521a7250f4c8a 4c27e4ea20fa02da 6292aded6609e938 33c33db5a4cde252 6e1c862eba61a1fb 92b9584d8bebbcc6 2758574138d6af0d 52e317fda83df084 49e6293b77e6baf6 8cd2a37ed27daed7 7f20cd9eba88b7a7 cd333512d145109a a335a0646e6c20d5 61b16980c7de1192 102e2339eceaad4f 6cbf391f2a4f2e28 691097272b4057cb 4e32fc5da776b668 f8e7e5a7fcb4dc15 b88b280afefc8a25 9659b5dfd7f057b9 680a853399de9b4e f78a5456ba0316a3 9f448cd0ff1b9f4d 558c7e8c953d8b27 b7af16f135594f9f 35cd498041f4910f 5e246fccf083ae96 7f792f865e1b96c0 0fa1e800658bfe04 adc6c77193ae77e1 2cf734915d99422a 296d81ecef64e831
NuHaDaH8vAYeMU8R,5761d185a9c27309 d05a20520e89adb0 a688531840acee6c e9a9267c36043c9f dea7148a758ce9cf 75f80978df01f55b 9b04b5373c76018c 6a26a106f8c881d4 a5778a297356d319 d6237849c2c267ac 311300c7164bb5ac 1bb0efee41655a50 ef72c4698a5fde65 1f5de6e614a1db06 2dc8997d55188d26 0f0cf520b3bc4aee 73345b34630beb1e 9a0d5e2806ae5c96 098ba4594e83d130 e9660a3a29dcb4a5 fc983d4573e4388d c9de92e7b7c02a65 a2dfe88f5506dfa2 ecb96c46af7e4264 127780d5da3c5b20 f2ca778b2ed20599 84018d03cf1900ac 3f7227cae046dcff 098e1267ad874940 fdf8f1e4fd210b08 226cfb47e94f72bb c1d5791a2563ad47 d160dd05fe44cd86 b70978c3240d7e38 0d2f7f87779378a7 12f67abe6e3bd62d e1cca8a68149c239 b874a2537050387b 1e709e54d8d333ef 1fdd58541213a4f1 b2d4a3eae65c2420 f99e5f3b42c0f587 fecb892d8caa65c7 99436484222e5e37 b108aa265b54df71 44a910d6a4df07b3 dd57b000daabd8f7 b935c20d5af484f3 05ac4461c804bc5c 41e184010d84671c
kaRamt9VyJSaYgKW,0b6450c66cd7cf7a f5532b49710b5926 fd1decc0e2b3bf09 5f1a1f000846c564 3b51bf4699a2eeda e9e65e422c79d8a1 b5b43f9ffae62a81 bd23203e28ba75e1 da887c1ae485a2d6 6f7eb311048fec89 e78f98ff81e53d75 7d6792aeee8b6a18 f9b2c321da9aee3b d7e74d2cf413bbe1 1e28ebb5f0871529 5a0b909552437b2d b6399b13ac95d2b1 ceee1f1655daf629 14af0295079dd291 da2d76ebb4c41596 2a0a5842f509fe13 e18850b026d33eae 4c97e67c0659f08a b0f7c86da441ce90 621e3a1615ee28d4 8d3afc89b39b87ba a25c909da5a3071a c8d9b42baef6b501 c3da78411dc94d4d 93ec06be01048750 e54c0bafd89be12d 11167a54bb071ed9 5a13dabf86fd75f5 7a5980c85fe8c871 789de19b6176a453 52d35ccd56075498 f8c3fbdf4b7075f5 aad2468b38728dde a2d0f85421b89c1e 964aad7a45af8b3c 8f765a32d8ee7533 1ad17404dcabc32c 3a625a2513e8d406 f43ac0d27cac54cf a9b2f6283f3ab132 c99e61a33790e64a 5e074f9a8c087ba9 92f8d448968ebe73 607d2e33abc59f74 48f0270d40aa74ef
nCiAn8W2tVn9eloJ,5e54c593a1f5a193 ebb4dee6b77aecbe 6d12183e241ced4f 3d5adf1d8f40731e b23cecfaa0fc5748 a16b9e2e0a500e90 676d8a1c503be64e a7868fde39bce042 5205fb6f4f442a71 9004e46840f7365f 55b926c40638fb05 473de999ae5395b9 b47f5a7f69988284 62fe3d756b096d1c 8346fd14939f5593 3c97f52110d1e6ed 4cabbaeaf35afc76 7ffcebe9849510c8 220b5ed323b96a84 ebefa5f186e185e0 e851379a292beed8 63e15c358b218a1e 7f6295fc56e10379 002ed9b377b7d91f 52fa5197273bcdf6 7d423fa27690c515 2e7f42392accd240 8e3ab9c645949eb5 b543d093a7b81271 00e247b927321fd3 93f357a28c156585 327b3756f170a68d cfdfb24279bcaaa2 25a60d09abd0e4ba fec520805982f18d 6c41f2388b21fe45 37519a25489bda9c 55c2ccd180e6f753 4c10d1a240c536a9 49d7590721084136 5a75924fe1f89074 6db013e80a648034 2fdc85de1ca6d4ad 8bb356208065fb60 863639a6d4d0304a 0705e0cdf25b4a7b 69c1732d8fe1b45e e24f5eb9af6b1a03 cb613c4d73bbc089 1b7e046a5a651343
dmqpdMABJNBliIFs,6f6e8e8a26ca0e61 d3733770270a6275 c287d322c2754ef8 da5f6ac9fcbc24b6 e720112a3969ecac 92527ef9348e1d6f 55e6ee3ae66be5a1 ed2ecc7b93e9a80c f061c065f53e6f9e f7087934dc13c734 7da099d56cbf5b05 dad4599ff62c9e13 fa34598e81b21ad8 43f7c72fe9d15a91 383561f82e6787be dca3eacebb6e3e6d e3c0cb3908196f5b 311a46c056fc34b9 4d4d46d2334ef0f8 332fbcefc5cd042e 03d6e53ace2e755e dc3b5b57ac72ee28 14fa5793ec32521b 8c9302d5502f7b12 e5498da3571525db f1fb486105346f55 1876d88d0ac5cbe2 e8c7d79556938113 a7a4c38a4629206c f530cffcca34561e dd703426b9179257 d1370880bc64c265 009a84be552424f6 c5a6c8726f603ec2 987d858062ba7aca c8927eb3314bb7fe d9aef4abc85b46bb 55eec4d68c72564f 38401c882c06a062 526fc3430e69bb88 34e0b61f36eeccd6 7bc3ecccca230050 7be2e66503cb7569 db3a04a56042f70c 5b71367c9d44adef 7eea27db9c957c51 526567f7cd45720d 860c4350510b6248 22220b8c56437257 5582797742f1cad9
giWYINYh21g9VKmR,4a0b85ba8f088513 6ead9093d0b48a56 98e020f9a87fac89 ef22fd7061edc3a9 21282229f1817b4c 0e89cac6ab47aed7 fdd39fe1cec5d249 6ef46ad9b6dc68a8 f1a4f357f375ce32 85d98efa8cf5bf7d 8ee5a3b5ed058f60 725039f39cbc62cd 38415874b516314d 03f5478727e1874b 7435e34937737229 7c3c79998ef9c64c 629324c4aba07dce e40f05b2f65ca68e f598097e06fa374f 15cfe0e06b5587f7 8bb312a29e8b3ee7 9e2cf0c75025ab19 ddfee57108e93c71 8419e3bbc0bf1cc0 f9a7f2722f89ae6d 8724516b7807a5b4 b0b2c0d53573999d 1b01323f6ade1622 47b2dde35d0972ad bd2edd3efdd21222 d42a30a67173763a fe6dec81adc7198c 7511f0f6f4cc1657 f9d3b9eb772e58f7 a891a7645becbbe5 e328cfad1a9bf3a8 f2c0bee7190fc939 aadcbcb182c0090d 792d43b3e3a4c97f 7b7fa1de7edd14d4 4ac08df114540093 2347c22b0da1a133 4f9a0766cdb99407 e811f77152c9bba4 41aedef58b2f8de3 5cdb9d3962483598 837e6a3257e7c110 90d18cd50088d83f 07e3e1805037dc12 c87c9dab1d2a0d86
wQU42StZo9yz3vEO,ffd9a90b9808f278 970546bd9ae3eb00 1f8644edfea6c07b 0da7a5c2f015c163 01aed6f099c5fd5e 3396dd97ebfa9f7a 7116db08343e2d49 937516607de16cca bb5f623c28bca789 2256f1184cfe217d 3a3e0d7a41482453 51bb1da9cba6d563 9cd6fc97c56d4501 17a5841ff90e26f7 404360c577573fc7 b4a4db669839f378 a90fb91e0ce7941f e214ab791434ca13 f0987b8e30d95bd3 c8c7ed8456798223 21e0b4f19e9d0452 69c58108b9b6b313 e53f7a25c6ebc21b c2b6e596bba46624 fe7d9c9e609f923a fbc6ff59f8397b10 7d2c37b65517b857 2406dc1e3181f742 4807078567f4d720 8ba04ebfa69041c4 8c62f9d5520a9195 6bc2e1d44c977687 6a861e0bc39f59cb 7a8a2548ee40d406 750208939e05848f 1fd015de71f57038 07538f8392d8de85 da3de5ee01de5c8c 2d6e7cf8066ec63c f4e65d31604fce33 ad63e88c916fbfcb fa91ea08d7f3c39b 9d6a061c4aa09d95 826ee94cb5b32feb c421e24827a82ce2 d14f823b2e53527c 7d5fdc182e18cda2 0a97d2c1babdd0ad f5bdea536effd541 8322d3af0d4c365f
VwZOcDii3QquzbG8,833f4d86ad0ac9de edc21640b8f6d1f7 755f5fd92c64821e fbab64c3c6f4b4a3 6e5e954fc4fc5e2e f16a41d1d077c941 d4ee3634cf37058e 32997808dc4d68bf 6f0bc37436f45bf5 f6e2fa30038ea9dd 0351b0c17e6d3e47 26fa480b36b4a003 1351aa1182cc9f71 aab8975a6027e1c7 c3079687c6ded6a6 cabcd18fcea5b198 4d6fcddfad1ebecb 8b3a2ec33bb7b2f4 d210078069ec831a 087fb0fbbd7df9a0 b5864f5a35f5a13f a757351129ec0483 e83254f753aaa3e8 be40b46fc2ee0167 ac1e1fafab6c5cc0 9e5e70271aed5866 674dc8b3ab23d37e b8bf10199a8454ee d9db45cf60850387 f60498a76035b19a f1856ac16e1bb60b 31c1dc0f6782ba8b 1dcbb665e0f9a2db d5c4747926202dca 95119c519cbca89e 192257eb1c4de121 f9b9fe4a084e79f7 811fbbc96f107b23 6cc8bf604dbd2642 7e8eff4d59b21c09 299171dd3fd0dccf 73e7b319e6342db0 10f6d7277c961464 6ce42a0013482231 3ba310d4fe2b0f35 1286e5ec786f07d5 db69c5822026c96c 0b24422104067780 3c6209cb82f20c91 d300743bd8771e14
6rlldny21DtKAuF5,ce8caf1b2f8f7dc2 43008ff25a4b6756 8a4bdf2e7f7abbc7 42ca8f2a74f30b5b 7ed07eb3483eac9e 2122196bf16ba6d0 ec387356fcbaac89 946f4dfcbb3e7342 c5d7321be49c51e7 7b07286374d69762 7525b6536b0e679f 69853d80e7e424f0 1c313e644a31e892 a6ac5a0889050556 5fd06614e957a014 8b1e16f3c53589c3 18c91a66ace011ad 9cc92af62f7b385f ecdd2bd1b1bbd5f6 010bb6ba9df9b8d8 a33e41b0578b0eeb 29fb883efa17e308 7fca546d5a9df0ba f924d7429becfd07 1973b68993aca5bd 4f6d51e384a5e5a5 dff411b953d9dbbc 4852a2e115a7d298 dd47f603e752839d 594b71cab4008e8c ab0307a8ee2de648 70fc7caa02321014 e3765915d93ac531 50842116a481d257 4df6f8a658772bb3 11fc437cf8302aad 80e037b948b0c69b a461a31b8b8b589a 794e38ace345ed78 e8d217917dfabee4 7dfbe8a04e1b472d d91ca24204912aa1 22cd6800147e4b62 5beb12cbd7f088ac 01b1e8ea9e8bc4e9 e8ef72a7b5e4909a 3e5212dee27ad8c4 f1c90b98d5fdbc0a 7281efdb8ff380ab 64d7d9a631e96033
BiIO1F3VG1Ui7jvs,f792868af775b595 785a3b3803384aa6 e5f6112c181ca1cf 67aaae3e111c0976 9f782614c991e03d 95770a240f794d55 b48db87bc352f785 78ee78ddf02ca1b5 2be4560926555e7c 6f78e5e4fd94115e f888b07f57a665a3 73381740220b8b1a 7499a5a5d2d93dbb ba84ab483967b302 cdce3edce647ce5e 6bbda02375b79ee6 8b862c8f0998eb01 305709f2434395e2 c84aba1aebb8698b fc383dad7671de76 311e6d0c80f4996e f6495acc76b948ad ce758d5255ebfa2c 6928ffed01917ed7 98d95ffd0beb1002 e6b388ae684d5a72 04460e50c2bad675 caf493dc0447bff1 abcc745e3099ac5e b632786d4d3b09c4 c8ea0efa4dfd2493 a8b0ce6a110be36a 66964df8063eb815 63255f2d41bb6723 019ee48ad6338f9a 246c7d0ddbefc0d8 4fa5c517a911ff8e 018d1cef64ce0122 880519f3b5e3af4e 2b4ff456455572a4 43373f0247026e2f fc1db7b860dc7529 8d43e2e72921f694 87c690d45a25f35b 8c5e1894ed14effc ca28987832ea43d8 cfa642f8e82ae713 9874707b293a0589 19eb900f80975302 59b42044479905ca
LFwp2tGD8umgfiAB,9256436f1b0ccec9 1c75c3aba5be2004 eeec13305c149713 80e410a94d3700e7 5254cfeab6aaf2f4 ad5f4e8113fad80b c02a146a3f58fbd3 e7da644b3c1e0c8f 4279e705b6698854 5c235e10320046f5 711720d840dc5a09 e6053447987e388e 3c5f4c977fdd1215 06fb86e77759c440 6543b2bf8b961ac5 6254156b18f2ade1 db28f276ea16e05e bc0c8a71b1bc6a71 a72ec374d691eea0 f84abd7b12b83cf3 e3a13d312d9ae067 c7913d4accb59a93 d37c2fe6130b50b1 e9e3029c723a1904 83bc3fe6dd2c462f 88a85cec0844aea9 276535a489dc6905 11007c60ff1f723e b4eabd39bc258819 b0afe8ad5d4a1a9c 28489e4591aa8c89 efc52a49ee09a5e8 e3b06cf84b595791 c1fb89fcf00e8ee2 4baab59386b7729d 2603a3525d2a42fe e47e12c65d40114a 26bcc3d552b4a483 6a8bf5fea6a27062 ed334681625521d5 0b8c4e51b17a8ab4 bb4e5cd89d7443b7 f6ba93470c6d2236 9a1c956c014fc6dc ea19cbcd39e7398f d86f4c98eeeb67ec 1b7a29bd3e2465a8 2365f461386888af bc583e77f46b1eaf fd821ad8e1e80dd0
lKakSNjoQSSaUKoN,ddc75c14570a2e99 27d80c8aedd04402 a0c797de7e39ccc5 00ce7fcc16e67b33 5d3be3eb07453fbc b4eb02f303e7830d 0469d63bb5e05612 1759e5a91c03d938 c2514375c8bca28b 869cba299a0816c4 35f45f386f1ba3c3 187cfbb377500017 e89dea0b21af5dc5 46ac6732711ccf6d 55f0e986fc918ab5 201982d62bd05116 f0325ea09d025901 bc4d67b3b916bbf5 6fe043639208101d 5bc75ac022132788 389b8d65e3b1acd5 dd581843f3d791d1 bc54445527b3cf96 0ba278665a638a6c a918ccbe192e84a9 41e29e2d91726eb9 9f4fba2b048eb013 48dec9d4817585b4 a7b46f17b8ee496c b179ef2c2489dc6d ab6ea15f12d76a4b 13d6474d3589b87b ec5e279ee7d62823 58784544af900886 451cce6afb1ef7ac e9457f2f363d28b4 c04608a03b14b0bb c2f7918b09bb2463 e05015e35eeefd2b b92e9a272b341ebb 7d987a9d689a7fd1 fd9c0c1e1e5cfe5e 9809ba6d31b64e54 e663e94e7a74ea8d 3ea0fcc62996bc38 bca10a47dbc35956 aa8f6e12e7a8a242 e7cd1667553f54a5 1e2977e221975d2a f6b7c3454489f8ed
